channel,status,latitude,longitude,elevation
4268,good,-43.96030836431712,169.15534179421795,
4269,good,-43.96033473802081,169.1553777440879,
4270,good,-43.96036111310894,169.15541354910516,
4271,good,-43.960387491946776,169.15544896179156,
4272,good,-43.960413870784606,169.15548437447796,
4273,good,-43.96044024962245,169.15551978716437,
4274,good,-43.960466628460274,169.15555519985077,
4275,good,-43.96049300729811,169.15559061253717,
4276,good,-43.96051928825111,169.15562584888073,
4277,good,-43.96054553389642,169.15566102161628,
4278,good,-43.96057177954174,169.15569619435186,
4279,good,-43.96059802518705,169.1557313670874,
4280,good,-43.96062427083237,169.15576653982296,
4281,good,-43.96065053950856,169.15580182283915,
4282,good,-43.96067695704752,169.1558378186671,
4283,good,-43.96070337458649,169.15587381449504,
4284,good,-43.96072979212545,169.15590981032298,
4285,good,-43.96075620966441,169.15594580615092,
4286,good,-43.96078262720337,169.15598180197884,
4287,good,-43.960809044742334,169.15601779780678,
4288,good,-43.96083537267457,169.15605347658723,
4289,good,-43.9608616546534,169.15608899277484,
4290,good,-43.96088793663223,169.15612450896245,
4291,good,-43.96091421861105,169.15616002515006,
4292,good,-43.96094050058988,169.15619554133767,
4293,good,-43.96096677835149,169.15623106560025,
4294,good,-43.960992918698224,169.1562668529797,
4295,good,-43.961019059044965,169.15630264035917,
4296,good,-43.96104519939171,169.15633842773866,
4297,good,-43.96107133973845,169.15637421511812,
4298,good,-43.96109748008519,169.15641000249758,
4299,good,-43.961123620431934,169.15644578987707,
4300,good,-43.96114970147531,169.15648150887029,
4301,good,-43.961175743463286,169.1565171828264,
4302,good,-43.96120178545127,169.15655285678255,
4303,good,-43.961227827439245,169.15658853073867,
4304,good,-43.96125386942722,169.15662420469482,
4305,good,-43.9612799114152,169.15665987865094,
4306,good,-43.96130586102198,169.15669602070918,
4307,good,-43.96133181031343,169.1567321643651,
4308,good,-43.96135775960489,169.15676830802107,
4309,good,-43.96138370889634,169.15680445167703,
4310,good,-43.9614096581878,169.156840595333,
4311,good,-43.96143560747925,169.15687673898896,
4312,good,-43.9614620875506,169.15691191480423,
4313,good,-43.96148905281868,169.1569462058966,
4314,good,-43.96151601808676,169.15698049698895,
4315,good,-43.96154298335483,169.15701478808128,
4316,good,-43.96156994862292,169.15704907917365,
4317,good,-43.96159691389099,169.157083370266,
4318,good,-43.96162375919247,169.15711788946408,
4319,good,-43.96164960089236,169.15715431692055,
4320,good,-43.961675442592245,169.15719074437703,
4321,bad,,,
4322,bad,,,
4323,bad,,,
4324,bad,,,
4325,bad,,,
4326,bad,,,
4327,bad,,,
4328,bad,,,
4329,bad,,,
4330,bad,,,
4331,bad,,,
4332,good,-43.96170128429213,169.1572271718335,
4333,good,-43.96172712599203,169.15726359928996,
4334,good,-43.96175296769192,169.15730002674644,
4335,good,-43.9617788093918,169.15733645420292,
4336,good,-43.96180434719375,169.15737316564727,
4337,good,-43.96182974397841,169.1574100088701,
4338,good,-43.96185514076308,169.15744685209293,
4339,good,-43.961880537547735,169.15748369531573,
4340,good,-43.9619059343324,169.15752053853856,
4341,good,-43.96193140307141,169.15755727045223,
4342,good,-43.96195758377596,169.1575929009969,
4343,good,-43.96198376448052,169.15762853154155,
4344,good,-43.96200994518507,169.1576641620862,
4345,bridge,-43.96203612588963,169.15769979263086,
4346,bridge,-43.96206230659418,169.15773542317552,
4347,bridge,-43.96208848729874,169.15777105372018,
4348,bridge,-43.962114676591405,169.15780658288418,
4349,bridge,-43.96214087078544,169.15784205418862,
4350,good,-43.96216706497948,169.15787752549303,
4351,good,-43.9621932591735,169.15791299679745,
4352,good,-43.96221945336754,169.1579484681019,
4353,good,-43.96224551219321,169.1579841365826,
4354,good,-43.96227073426794,169.1580210238669,
4355,good,-43.962295956342665,169.15805791115116,
4356,good,-43.96232117841739,169.15809479843543,
4357,good,-43.96234640049212,169.15813168571972,
4358,good,-43.96237162256684,169.158168573004,
4359,good,-43.96239684464157,169.1582054602883,
4360,good,-43.962423528987806,169.15824034763315,
4361,good,-43.96245058900756,169.15827472117175,
4362,good,-43.96247764902731,169.15830909471038,
4363,good,-43.96250470904707,169.15834346824897,
4364,good,-43.96253176906682,169.15837784178757,
4365,good,-43.9625586463994,169.15841236096665,
4366,good,-43.96258514650635,169.15844718087462,
4367,good,-43.962611646613304,169.15848200078258,
4368,good,-43.96263814672026,169.15851682069058,
4369,good,-43.96266464682721,169.15855164059855,
4370,good,-43.96269114693416,169.1585864605065,
4371,good,-43.96271764704112,169.15862128041448,
4372,good,-43.96274353342507,169.1586575684286,
4373,good,-43.96276929918352,169.15869414499477,
4374,good,-43.96279506494197,169.15873072156097,
4375,good,-43.962820830700416,169.15876729812717,
4376,bad,,,
4377,bad,,,
4378,bad,,,
4379,bad,,,
4380,good,-43.96284659645887,169.15880387469335,
4381,good,-43.962872058722304,169.15884061347455,
4382,good,-43.96289676233075,169.1588777577491,
4383,good,-43.962921465939196,169.1589149020237,
4384,good,-43.96294616954764,169.15895204629825,
4385,good,-43.96297087315609,169.15898919057284,
4386,good,-43.962995576764534,169.1590263348474,
4387,good,-43.9630213688748,169.15906276793396,
4388,good,-43.96304772416056,169.15909883306182,
4389,good,-43.96307407944632,169.1591348981897,
4390,good,-43.96310043473208,169.1591709633176,
4391,good,-43.96312679001784,169.15920702844548,
4392,good,-43.96315314530359,169.15924309357337,
4393,good,-43.963179417995676,169.15927909378715,
4394,good,-43.96320528961589,169.15931477878055,
4395,good,-43.96323116123611,169.15935046377396,
4396,good,-43.963257032856326,169.15938614876734,
4397,good,-43.96328290447654,169.15942183376075,
4398,good,-43.96330877609676,169.15945751875415,
4399,good,-43.963334883846045,169.15949338883019,
4400,good,-43.96336117253067,169.15952940072694,
4401,good,-43.96338746121529,169.1595654126237,
4402,good,-43.96341374989992,169.15960142452045,
4403,good,-43.963440038584544,169.15963743641717,
4404,good,-43.96346632428671,169.15967344709352,
4405,good,-43.96349237339851,169.15970936095772,
4406,good,-43.9635184225103,169.1597452748219,
4407,good,-43.96354447162209,169.15978118868608,
4408,good,-43.96357052073388,169.15981710255028,
4409,good,-43.96359656984568,169.15985301641447,
4410,good,-43.963622618957466,169.15988893027864,
4411,good,-43.963649027308556,169.15992435788704,
4412,good,-43.963675761071876,169.15995934502695,
4413,good,-43.963702494835196,169.1599943321669,
4414,good,-43.963729228598524,169.1600293193068,
4415,good,-43.963755962361844,169.1600643064467,
4416,good,-43.96378269612517,169.16009929358663,
4417,good,-43.96381011548125,169.16013239726396,
4418,good,-43.96383756998995,169.16016540436993,
4419,good,-43.963865024498645,169.1601984114759,
4420,good,-43.96389247900734,169.16023141858187,
4421,good,-43.963919933516046,169.1602644256878,
4422,good,-43.96394738802474,169.16029743279378,
4423,good,-43.963974166683755,169.16033215164447,
4424,good,-43.96400017637465,169.1603688180837,
4425,good,-43.964026186065546,169.16040548452295,
4426,good,-43.96405219575644,169.16044215096218,
4427,good,-43.96407820544733,169.16047881740144,
4428,good,-43.96410421513822,169.16051548384067,
4429,good,-43.964127502234334,169.16055412375368,
4430,good,-43.964150588732316,169.1605929090703,
4431,good,-43.964173675230306,169.16063169438692,
4432,good,-43.96419676172829,169.16067047970353,
4433,good,-43.96421984822627,169.16070926502016,
4434,good,-43.964244941657995,169.16074495827405,
4435,good,-43.96427191036311,169.16077776231302,
4436,good,-43.96429887906823,169.160810566352,
4437,good,-43.96432584777335,169.16084337039098,
4438,good,-43.96435281647847,169.16087617442994,
4439,good,-43.96437978518359,169.1609089784689,
4440,good,-43.96440648639311,169.16094256545333,
4441,good,-43.964431937601624,169.16097981112432,
4442,good,-43.964457388810146,169.16101705679534,
4443,good,-43.96448284001867,169.16105430246634,
4444,good,-43.96450829122719,169.16109154813736,
4445,good,-43.96453374243571,169.16112879380836,
4446,good,-43.964559193644234,169.16116603947938,
4447,good,-43.964584337650884,169.16120330858803,
4448,good,-43.96460936951263,169.16124058625263,
4449,bad,,,
4450,bad,,,
4451,bad,,,
4452,bad,,,
4453,good,-43.964634401374376,169.16127786391723,
4454,good,-43.96465943323612,169.16131514158187,
4455,good,-43.96468446509787,169.16135241924647,
4456,good,-43.9647095874463,169.1613895904158,
4457,good,-43.964735122992856,169.1614262752855,
4458,good,-43.964760658539404,169.1614629601552,
4459,good,-43.96478619408595,169.1614996450249,
4460,good,-43.9648117296325,169.16153632989457,
4461,good,-43.96483726517905,169.16157301476426,
4462,good,-43.96486308796763,169.16160919030017,
4463,good,-43.964889087725915,169.16164505203574,
4464,good,-43.964915087484194,169.1616809137713,
4465,good,-43.96494108724248,169.16171677550687,
4466,good,-43.96496708700076,169.16175263724242,
4467,good,-43.96499309211257,169.16178849683664,
4468,good,-43.96501921994929,169.16182430734227,
4469,good,-43.96504534778602,169.16186011784788,
4470,good,-43.965071475622736,169.16189592835352,
4471,good,-43.965097603459455,169.16193173885915,
4472,good,-43.96512373129618,169.16196754936476,
4473,good,-43.9651498591329,169.1620033598704,
4474,good,-43.96517593825061,169.162039261888,
4475,good,-43.9652019750796,169.1620752433392,
4476,good,-43.96522801190859,169.16211122479035,
4477,good,-43.96525404873758,169.1621472062415,
4478,good,-43.96528008556657,169.16218318769268,
4479,good,-43.96530612295458,169.16221916843094,
4480,good,-43.96533227870186,169.16225499822173,
4481,good,-43.965358434449136,169.16229082801252,
4482,good,-43.965384590196415,169.1623266578033,
4483,good,-43.96541074594369,169.1623624875941,
4484,good,-43.96543690169097,169.16239831738488,
4485,good,-43.96546298170237,169.16243414717567,
4486,good,-43.965488958300696,169.1624699769665,
4487,good,-43.96551493489902,169.16250580675728,
4488,good,-43.96554091149734,169.16254163654807,
4489,good,-43.96556688809567,169.16257746633886,
4490,good,-43.965592864693996,169.16261329612965,
4491,good,-43.965618948884405,169.16264908288275,
4492,good,-43.965645053445684,169.16268486148732,
4493,good,-43.96567115800697,169.1627206400919,
4494,good,-43.96569726256825,169.1627564186965,
4495,good,-43.96572336712953,169.16279219730106,
4496,good,-43.96574947169081,169.16282797590563,
4497,good,-43.96577560319017,169.16286380713683,
4498,good,-43.965801789746074,169.16289974592735,
4499,good,-43.96582797630198,169.16293568471787,
4500,good,-43.96585416285788,169.16297162350838,
4501,good,-43.96588034941379,169.16300756229893,
4502,good,-43.965906535969694,169.16304350108945,
4503,good,-43.965932621047884,169.1630792480108,
4504,good,-43.965958679368846,169.1631149443409,
4505,good,-43.9659847376898,169.16315064067098,
4506,good,-43.966010796010764,169.16318633700104,
4507,good,-43.966036854331726,169.16322203333112,
4508,good,-43.96606288991938,169.1632577915547,
4509,good,-43.96608882765543,169.16329381618812,
4510,good,-43.96611476539149,169.16332984082152,
4511,good,-43.96614070312754,169.16336586545492,
4512,good,-43.96616664086359,169.16340189008832,
4513,good,-43.966192578599646,169.16343791472173,
4514,good,-43.96621809708612,169.1634746318924,
4515,good,-43.96624337642038,169.16351174410653,
4516,good,-43.96626865575464,169.16354885632063,
4517,good,-43.966293935088906,169.16358596853476,
4518,good,-43.966319214423166,169.1636230807489,
4519,good,-43.966344461975396,169.163660161181,
4520,good,-43.96636920345221,169.16369673553805,
4521,good,-43.966393944929024,169.16373330989506,
4522,good,-43.96641868640584,169.1637698842521,
4523,good,-43.966443427882645,169.16380645860912,
4524,good,-43.96646816935946,169.16384303296616,
4525,good,-43.966492281825616,169.1638804988758,
4526,good,-43.9665157167063,169.16391892518752,
4527,good,-43.96653915158698,169.16395735149922,
4528,good,-43.96656258646766,169.16399577781092,
4529,good,-43.96658602134834,169.16403420412266,
4530,good,-43.96660945622902,169.16407263043436,
4531,good,-43.966632138306416,169.16411292958858,
4532,good,-43.96665446301572,169.16415411781196,
4533,good,-43.96667678772503,169.1641953060353,
4534,good,-43.966699112434334,169.1642364942587,
4535,good,-43.96672143714364,169.16427768248207,
4536,good,-43.96674376185294,169.16431887070542,
4537,good,-43.96676415603301,169.16436132940302,
4538,good,-43.96678433510368,169.16440392966334,
4539,good,-43.96680451417435,169.16444652992362,
4540,good,-43.96682469324502,169.16448913018394,
4541,good,-43.96684487231569,169.16453173044422,
4542,good,-43.96686486817635,169.16457446737823,
4543,good,-43.96688324504738,169.1646184120698,
4544,bad,,,
4545,bad,,,
4546,good,-43.9669016219184,169.1646623567614,
4547,good,-43.96691999878943,169.164706301453,
4548,good,-43.96693837566046,169.1647502461446,
4549,good,-43.96695660002974,169.1647943238899,
4550,good,-43.96697337778264,169.16483966376975,
4551,good,-43.96699015553553,169.1648850036496,
4552,good,-43.967006933288424,169.16493034352942,
4553,good,-43.967023711041314,169.16497568340927,
4554,good,-43.967040315900064,169.16502113131415,
4555,good,-43.96705514524717,169.16506768856672,
4556,good,-43.96706997459428,169.16511424581927,
4557,good,-43.9670848039414,169.1651608030718,
4558,good,-43.967099633288505,169.1652073603244,
4559,good,-43.967114462635614,169.16525391757693,
4560,good,-43.967128846380625,169.16530070710184,
4561,good,-43.96714213611568,169.16534806688497,
4562,good,-43.96715542585075,169.1653954266681,
4563,good,-43.967168715585814,169.16544278645125,
4564,good,-43.967181731246306,169.16549028945812,
4565,good,-43.967193204624465,169.1655385984188,
4566,good,-43.96720467800262,169.1655869073795,
4567,good,-43.96721615138078,169.16563521634018,
4568,good,-43.96722762475895,169.16568352530084,
4569,good,-43.967238789248206,169.16573215924677,
4570,good,-43.9672485735093,169.16578224534527,
4571,good,-43.967258357770405,169.16583233144377,
4572,good,-43.96726814203151,169.16588241754226,
4573,good,-43.96727792629261,169.16593250364076,
4574,good,-43.967287037716076,169.16598201606428,
4575,good,-43.967296066202145,169.16603145777367,
4576,good,-43.96730509468821,169.16608089948306,
4577,good,-43.96731412317427,169.16613034119246,
4578,good,-43.96732315166034,169.16617973167183,
4579,good,-43.9673321801464,169.16622895841726,
4580,good,-43.96734120863246,169.16627818516272,
4581,good,-43.967350237118524,169.16632741190816,
4582,good,-43.96735926560459,169.1663766386536,
4583,good,-43.96736829409059,169.16642599144848,
4584,good,-43.967377322576546,169.1664754331573,
4585,good,-43.96738635106251,169.1665248748661,
4586,good,-43.96739537954846,169.16657431657492,
4587,good,-43.96740440803442,169.16662375828375,
4588,good,-43.967413384178045,169.16667324001224,
4589,good,-43.96742235664896,169.1667227245488,
4590,good,-43.967431329119876,169.16677220908537,
4591,good,-43.96744015444216,169.1668216486604,
4592,good,-43.9674485532721,169.16687095792005,
4593,good,-43.96745695210203,169.16692026717968,
4594,good,-43.967465350931974,169.16696957643933,
4595,good,-43.96747384686733,169.16701902095176,
4596,good,-43.96748241740522,169.16706856937392,
4597,bad,,,
4598,bad,,,
4599,bad,,,
4600,bad,,,
4601,bad,,,
4602,bad,,,
4603,bad,,,
4604,bad,,,
4605,bad,,,
4606,bad,,,
4607,aerial,-43.96749098794311,169.16711811779612,
4608,aerial,-43.967499558481,169.16716766621832,
4609,aerial,-43.9675083518012,169.16721721464313,
4610,aerial,-43.96751719016897,169.16726676306848,
4611,aerial,-43.96752602853674,169.16731631149383,
4612,aerial,-43.967534840634656,169.16736583364926,
4613,aerial,-43.967543411172954,169.16741511424448,
4614,aerial,-43.967551981711246,169.16746439483967,
4615,aerial,-43.967560552249495,169.16751378177833,
4616,aerial,-43.96756912278763,169.16756341947837,
4617,aerial,-43.96757769332577,169.16761305717841,
4618,aerial,-43.9675867090219,169.1676622695744,
4619,bad,,,
4620,bad,,,
4621,bad,,,
4622,bad,,,
4623,bad,,,
4624,good,-43.96759617434552,169.16771105239616,
4625,good,-43.967605639669145,169.1677598352179,
4626,good,-43.96761466496929,169.16780916225304,
4627,good,-43.9676235440904,169.16785867007985,
4628,good,-43.96763242321152,169.16790817790664,
4629,good,-43.96764130233262,169.16795768573343,
4630,good,-43.96765018145361,169.1680071935595,
4631,good,-43.96765906057459,169.16805670138558,
4632,good,-43.96766793969557,169.1681062092117,
4633,good,-43.96767681881674,169.1681556316201,
4634,good,-43.96768569793829,169.16820487038507,
4635,good,-43.967694577059845,169.16825410915004,
4636,good,-43.9677034561814,169.168303347915,
4637,good,-43.96771190921871,169.16835294623414,
4638,good,-43.967720079242056,169.16840278337656,
4639,good,-43.967728249265406,169.168452620519,
4640,good,-43.967736419288755,169.1685024576614,
4641,good,-43.967743364875474,169.16855234424955,
4642,good,-43.967750216772,169.16860223462115,
4643,good,-43.967757068668526,169.16865212499272,
4644,good,-43.967763920565055,169.16870201536432,
4645,good,-43.967770772461584,169.1687519611253,
4646,good,-43.967777624358106,169.16880206561868,
4647,good,-43.967784476254636,169.16885217011205,
4648,good,-43.967791328151165,169.1689022746054,
4649,good,-43.967798180047694,169.16895237909876,
4650,good,-43.96780441613029,169.1690015588492,
4651,good,-43.96781022151101,169.16905009183205,
4652,good,-43.96781602689173,169.1690986248149,
4653,good,-43.967821832272456,169.16914715779774,
4654,good,-43.96782706740808,169.16919629140816,
4655,good,-43.96783085130467,169.16924695357915,
4656,good,-43.96783463520126,169.16929761575014,
4657,good,-43.967838419097845,169.16934827792116,
4658,good,-43.96784220299443,169.16939894009215,
4659,good,-43.9678449910883,169.16944975938407,
4660,good,-43.96784687854744,169.169500720781,
4661,good,-43.96784876600659,169.1695516821779,
4662,good,-43.96785065346573,169.16960264357485,
4663,good,-43.96785254092488,169.16965360497176,
4664,good,-43.96785315853363,169.16970436513807,
4665,good,-43.967853368019135,169.16975506062994,
4666,good,-43.967853577504634,169.16980575612178,
4667,good,-43.96785378699014,169.16985645161364,
4668,good,-43.96785399647565,169.1699071471055,
4669,good,-43.967852352042385,169.16995805671263,
4670,good,-43.967850675885316,169.17000896998368,
4671,good,-43.96784899972824,169.17005988325474,
4672,good,-43.96784732357117,169.17011079652576,
4673,good,-43.96784520658105,169.17016165448302,
4674,good,-43.967841434749076,169.1702123047981,
4675,good,-43.967837662917105,169.17026295511317,
4676,good,-43.96783389108513,169.17031360542825,
4677,good,-43.96783011925316,169.17036425574332,
4678,good,-43.96782634742118,169.1704149060584,
4679,good,-43.96782121137617,169.1704656092265,
4680,good,-43.96781531713888,169.1705163417689,
4681,good,-43.96780942290159,169.1705670743113,
4682,good,-43.9678035286643,169.17061780685367,
4683,good,-43.96779763442701,169.17066853939605,
4684,good,-43.96779015446807,169.1707189849241,
4685,good,-43.967782483242786,169.17076939583308,
4686,good,-43.96777481201751,169.17081980674206,
4687,good,-43.967767140792226,169.17087021765104,
4688,good,-43.96775946956695,169.17092062856003,
4689,good,-43.9677520466792,169.1709709004241,
4690,good,-43.96774497047468,169.17102097817917,
4691,good,-43.967737894270165,169.17107105593422,
4692,good,-43.96773081806564,169.1711211336893,
4693,good,-43.96772374186112,169.17117121144437,
4694,good,-43.9677166656566,169.17122128919945,
4695,good,-43.96771014070024,169.1712712468148,
4696,good,-43.96770367298423,169.17132119195512,
4697,good,-43.967697205268216,169.17137113709543,
4698,good,-43.96769073755221,169.17142108223575,
4699,good,-43.9676842698362,169.17147102737604,
4700,good,-43.96767774106799,169.17152103356844,
4701,good,-43.967671093693255,169.17157115836707,
4702,good,-43.96766444631853,169.1716212831657,
4703,good,-43.9676577989438,169.17167140796437,
4704,good,-43.967651151569065,169.171721532763,
4705,good,-43.96764450419434,169.17177165756166,
4706,good,-43.967649214574664,169.17182129521683,
4707,good,-43.96765724668775,169.17187079040016,
4708,good,-43.96766527880083,169.1719202855835,
4709,good,-43.967673310913916,169.17196978076683,
4710,good,-43.96768164678316,169.1720192039743,
4711,good,-43.967691495541644,169.17206826869835,
4712,good,-43.967701344300124,169.17211733342242,
4713,good,-43.967711193058605,169.1721663981465,
4714,good,-43.967721041817086,169.17221546287055,
4715,good,-43.96773089057557,169.17226452759462,
4716,good,-43.96774076020406,169.17231355057663,
4717,good,-43.967750644775705,169.17236254367089,
4718,good,-43.96776052934735,169.17241153676514,
4719,good,-43.967770413919,169.1724605298594,
4720,good,-43.967780298490645,169.17250952295362,
4721,good,-43.967789983431054,169.1725585825946,
4722,good,-43.967799653121304,169.1726076473192,
4723,good,-43.967809322811554,169.17265671204382,
4724,good,-43.967818992501805,169.1727057767684,
4725,good,-43.967828662192055,169.172754841493,
4726,good,-43.96783839358365,169.1728039062167,
4727,good,-43.96784824234171,169.1728529709387,
4728,good,-43.96785809109977,169.17290203566066,
4729,good,-43.96786793985783,169.17295110038265,
4730,good,-43.967877788615894,169.17300016510464,
4731,good,-43.967887637373956,169.1730492298266,
4732,good,-43.967897486132415,169.17309829455058,
4733,good,-43.967907334891,169.1731473592752,
4734,good,-43.96791718364959,169.1731964239998,
4735,good,-43.967927032408184,169.1732454887244,
4736,good,-43.96793688116677,169.173294553449,
4737,good,-43.96794672543198,169.1733436002,
4738,good,-43.967956548609,169.173392562598,
4739,good,-43.96796637178603,169.17344152499598,
4740,good,-43.96797619496305,169.17349048739393,
4741,good,-43.96798601814007,169.17353944979192,
4742,good,-43.96799584131709,169.17358841218987,
4743,good,-43.968005664494115,169.17363737458786,
4744,good,-43.96801550456608,169.1736864045656,
4745,good,-43.96802535332425,169.1737354692881,
4746,good,-43.96803520208242,169.1737845340106,
4747,good,-43.96804505084059,169.17383359873313,
4748,good,-43.968054899598755,169.17388266345563,
4749,good,-43.96806474835695,169.17393172817825,
4750,good,-43.96807459711543,169.17398079290234,
4751,good,-43.96808444587391,169.1740298576264,
4752,good,-43.968094294632394,169.17407892235047,
4753,good,-43.968104143390875,169.17412798707454,
4754,good,-43.96811399214936,169.17417705179864,
4755,good,-43.96812384090769,169.17422611652194,
4756,good,-43.968133689665855,169.17427518124444,
4757,good,-43.96814353842402,169.17432424596697,
4758,good,-43.96815338718219,169.17437331068948,
4759,good,-43.96816323594036,169.17442237541198,
4760,good,-43.96817308469853,169.17447144013448,
4761,good,-43.96818277103049,169.17452043988783,
4762,good,-43.968192440720635,169.17456943298458,
4763,good,-43.968202110410786,169.1746184260813,
4764,good,-43.96821178010093,169.17466741917806,
4765,good,-43.96822149515747,169.17471643042086,
4766,good,-43.968231343915534,169.17476549514285,
4767,good,-43.968241192673595,169.17481455986484,
4768,good,-43.968251041431664,169.17486362458683,
4769,good,-43.968260890189725,169.17491268930883,
4770,good,-43.96827073894779,169.1749617540308,
4771,good,-43.96828058770592,169.17501081875315,
4772,good,-43.96829043646409,169.17505988347565,
4773,good,-43.968300285222256,169.17510894819816,
4774,good,-43.968310133980424,169.1751580129207,
4775,good,-43.96831998273859,169.1752070776432,
4776,good,-43.968329829337065,169.17525613372695,
4777,good,-43.968339652514445,169.1753050961267,
4778,good,-43.968349475691824,169.17535405852647,
4779,good,-43.96835929886921,169.1754030209262,
4780,good,-43.96836912204659,169.17545198332596,
4781,good,-43.96837894522397,169.1755009457257,
4782,good,-43.96838876840135,169.17554990812548,
4783,good,-43.9683986061399,169.1755989287697,
4784,good,-43.968408454898075,169.17564799349222,
4785,good,-43.96841830365624,169.17569705821472,
4786,good,-43.96842815241441,169.17574612293726,
4787,good,-43.96843800117258,169.17579518765976,
4788,good,-43.96844784993075,169.1758442523823,
4789,good,-43.968457698688816,169.17589331710428,
4790,good,-43.96846754744688,169.17594238182625,
4791,good,-43.96847739620494,169.17599144654824,
4792,good,-43.968487244963,169.17604051127023,
4793,good,-43.96849709372106,169.1760895759922,
4794,good,-43.96850694247934,169.17613864071524,
4795,good,-43.968516791237924,169.17618770543984,
4796,good,-43.96852663999651,169.17623677016442,
4797,good,-43.9685364887551,169.17628583488903,
4798,good,-43.968546337513686,169.17633489961364,
4799,good,-43.968556186272274,169.1763839643382,
4800,good,-43.968566035030435,169.1764330290607,
4801,good,-43.968575883788496,169.17648209378268,
4802,good,-43.96858573254656,169.17653115850467,
4803,good,-43.96859558130462,169.17658022322667,
4804,good,-43.96860543006268,169.17662928794866,
4805,good,-43.968615803791806,169.17667804777668,
4806,good,-43.9686279214045,169.17672579478787,
4807,good,-43.96864003901718,169.17677354179907,
4808,good,-43.96865215662987,169.17682128881026,
4809,good,-43.96866427424256,169.17686903582143,
4810,good,-43.96867639185525,169.17691678283262,
4811,good,-43.968690841981825,169.17696352594547,
4812,good,-43.96870628113002,169.17700984339004,
4813,good,-43.968721720278204,169.1770561608346,
4814,good,-43.9687371594264,169.17710247827918,
4815,good,-43.96875259857459,169.17714879572375,
4816,good,-43.96876799033392,169.17719506577959,
4817,good,-43.96878307043251,169.17724102417523,
4818,good,-43.968798150531086,169.1772869825709,
4819,good,-43.968813230629664,169.17733294096658,
4820,good,-43.96882831072824,169.17737889936225,
4821,good,-43.96884339082682,169.17742485775793,
4822,good,-43.968857512850136,169.17747190412547,
4823,good,-43.96887088736535,169.17751979934886,
4824,good,-43.968884261880554,169.17756769457225,
4825,good,-43.968897636395766,169.17761558979564,
4826,good,-43.96891101091098,169.17766348501902,
4827,good,-43.96892434577625,169.17771134181828,
4828,good,-43.96893634441526,169.17775790370098,
4829,good,-43.968948343054265,169.1778044655837,
4830,good,-43.968960341693275,169.17785102746643,
4831,good,-43.968972340332286,169.17789758934913,
4832,good,-43.96898433897129,169.17794415123186,
4833,good,-43.96899758291121,169.17799114760223,
4834,good,-43.96901238091457,169.17803868618805,
4835,good,-43.96902717891793,169.17808622477384,
4836,good,-43.9690419769213,169.17813376335965,
4837,good,-43.96905677492466,169.17818130194544,
4838,good,-43.969071587015925,169.1782288206001,
4839,good,-43.96908674889192,169.17827584438942,
4840,good,-43.96910191076791,169.17832286817873,
4841,good,-43.96911707264391,169.17836989196806,
4842,good,-43.969132234519904,169.17841691575737,
4843,good,-43.96914698128867,169.17846377645427,
4844,good,-43.96916129223611,169.17851046592028,
4845,good,-43.96917560318355,169.17855715538633,
4846,good,-43.96918991413099,169.17860384485235,
4847,good,-43.969204225078435,169.1786505343184,
4848,good,-43.96921853602588,169.1786972237844,
4849,good,-43.9692314914428,169.17874504421792,
4850,good,-43.96924429239052,169.17879299353058,
4851,good,-43.96925709333824,169.17884094284324,
4852,bad,,,
4853,bad,,,
4854,bad,,,
4855,bad,,,
4856,bad,,,
4857,bad,,,
4858,bad,,,
4859,bad,,,
4860,bad,,,
4861,bad,,,
4862,bad,,,
4863,bad,,,
4864,good,-43.969269894285965,169.1788888921559,
4865,good,-43.96928259427159,169.17893663344395,
4866,good,-43.96929504546861,169.17898386212232,
4867,good,-43.969307496665635,169.17903109080066,
4868,good,-43.96931994786266,169.17907831947903,
4869,good,-43.969332399059674,169.1791255481574,
4870,good,-43.96934535068045,169.17917325410457,
4871,good,-43.96935859559351,169.1792212397732,
4872,good,-43.969371840506575,169.17926922544186,
4873,good,-43.96938508541964,169.1793172111105,
4874,good,-43.96939828774991,169.17936520495275,
4875,good,-43.969409825277204,169.1794135183483,
4876,good,-43.969421362804496,169.17946183174382,
4877,good,-43.96943290033179,169.17951014513935,
4878,good,-43.96944443785908,169.1795584585349,
4879,good,-43.969455975386374,169.17960677193042,
4880,good,-43.9694645647805,169.17965600634548,
4881,good,-43.96946993240039,169.17970624726766,
4882,good,-43.96947530002028,169.17975648818984,
4883,good,-43.96948066764017,169.179806729112,
4884,good,-43.96948603526006,169.17985697003417,
4885,good,-43.969491402879825,169.1799072403077,
4886,good,-43.96949677049956,169.17995751701258,
4887,good,-43.9695021381193,169.18000779371744,
4888,good,-43.96950750573904,169.18005807042232,
4889,good,-43.96951287335878,169.1801083471272,
4890,good,-43.96951829061769,169.18015866519835,
4891,good,-43.969523872942375,169.1802091208253,
4892,good,-43.969529455267065,169.18025957645227,
4893,good,-43.96953503759175,169.18031003207923,
4894,good,-43.96954061991643,169.1803604877062,
4895,good,-43.96954607907791,169.18041084069642,
4896,good,-43.96955144669764,169.1804611174013,
4897,good,-43.969556814317386,169.18051139410616,
4898,good,-43.96956218193712,169.18056167081104,
4899,good,-43.96956754955686,169.18061194751593,
4900,good,-43.96957291717659,169.1806622242208,
4901,good,-43.96957828479656,169.1807126770877,
4902,good,-43.96958365241653,169.18076313271544,
4903,good,-43.96958902003651,169.18081358834317,
